Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
22/09/2004;05.00.00;0,8;922;;5,0;764;162.0;892;69.0;1415;905;18,1;72,5;1,4876
22/09/2004;06.00.00;1,5;1047;;9,7;965;268.0;737;79.0;1606;1075;18,3;71,0;1,4807
22/09/2004;07.00.00;4,1;1376;;25,9;1452;531.0;521;108.0;2123;1541;18,5;68,9;1,4565
22/09/2004;08.00.00;5,5;1514;;34,3;1648;517.0;457;119.0;2400;1749;20,1;62,7;1,461
22/09/2004;09.00.00;5,5;1494;;29,0;1528;701.0;479;165.0;2201;1798;23,5;52,0;1,4833
22/09/2004;10.00.00;3,7;1316;;20,0;1298;510.0;562;172.0;1888;1584;26,8;42,7;1,4864
22/09/2004;11.00.00;3,3;1269;;18,3;1247;415.0;597;180.0;1813;1441;29,1;36,7;1,4543
22/09/2004;13.00.00;2,6;1138;;14,0;1117;267.0;657;120.0;1646;1019;27,9;37,0;1,372
22/09/2004;14.00.00;2,2;1132;;12,1;1052;233.0;680;117.0;1609;944;28,5;37,3;1,4291
22/09/2004;18.00.00;5,1;1427;;26,2;1458;479.0;507;213.0;2049;1566;28,8;39,0;1,5203
22/09/2004;19.00.00;5,2;1387;;26,7;1473;460.0;508;194.0;2065;1510;26,7;43,3;1,4881
22/09/2004;20.00.00;3,8;1284;;18,3;1249;363.0;582;167.0;1842;1300;24,6;54,0;1,6461
22/09/2004;21.00.00;2,2;1110;;11,9;1045;213.0;688;115.0;1638;1058;23,4;59,9;1,6992
22/09/2004;22.00.00;2,1;1110;;11,5;1032;183.0;702;98.0;1650;1002;22,5;62,6;1,6883
22/09/2004;23.00.00;1,8;1077;;9,6;964;163.0;749;93.0;1571;923;22,9;62,0;1,7127
23/09/2004;00.00.00;1,6;1037;;8,0;898;152.0;793;87.0;1539;836;22,2;64,9;1,719
23/09/2004;01.00.00;1,4;1002;;6,9;854;104.0;818;71.0;1513;779;21,4;68,5;1,7261
23/09/2004;02.00.00;0,8;865;;3,7;694;61.0;989;49.0;1385;678;22,2;63,0;1,6673
23/09/2004;03.00.00;0,5;824;;2,4;615;;1131;;1336;601;22,4;59,9;1,6069
23/09/2004;04.00.00;;824;;2,2;602;54.0;1138;44.0;1337;593;21,1;63,8;1,5817
23/09/2004;05.00.00;0,5;847;;2,5;620;84.0;1085;58.0;1339;670;22,9;57,5;1,5879
23/09/2004;06.00.00;0,9;961;;6,3;828;132.0;892;66.0;1491;837;21,3;63,2;1,5794
23/09/2004;07.00.00;3,2;1336;;21,6;1340;422.0;540;112.0;2049;1400;21,3;63,5;1,5941
23/09/2004;08.00.00;2,8;1251;;18,8;1264;282.0;582;104.0;1897;1393;23,7;54,4;1,5765
23/09/2004;09.00.00;2,7;1290;;18,1;1244;293.0;604;103.0;1853;1415;25,0;50,8;1,5903
23/09/2004;10.00.00;2,4;1215;;14,8;1141;334.0;631;118.0;1766;1285;26,3;48,1;1,6199
23/09/2004;11.00.00;2,7;1248;;15,9;1177;324.0;608;129.0;1784;1230;26,4;47,3;1,6006
23/09/2004;12.00.00;2,8;1233;;16,1;1184;294.0;610;127.0;1775;1147;29,3;39,5;1,5855
23/09/2004;13.00.00;2,9;1229;;17,2;1217;273.0;599;130.0;1795;1107;29,0;39,6;1,5581
23/09/2004;14.00.00;2,6;1206;;15,8;1175;275.0;618;130.0;1746;1068;29,8;38,0;1,5642
23/09/2004;18.00.00;4,9;1446;;26,1;1458;431.0;501;189.0;2059;1572;29,0;40,5;1,5949
23/09/2004;19.00.00;4,7;1421;;25,6;1444;402.0;510;173.0;2056;1446;27,2;45,9;1,6302
23/09/2004;20.00.00;3,3;1247;;16,9;1206;313.0;600;148.0;1785;1233;26,2;48,7;1,6256
23/09/2004;21.00.00;2,3;1168;;12,6;1070;228.0;667;116.0;1646;1102;25,1;50,5;1,584
23/09/2004;22.00.00;2,1;1111;;10,3;991;218.0;721;109.0;1559;1028;24,1;50,7;1,4959
23/09/2004;23.00.00;1,7;1071;;8,9;934;179.0;763;94.0;1504;942;22,5;53,7;1,4486
24/09/2004;00.00.00;1,0;969;;6,5;835;97.0;859;64.0;1437;773;22,7;53,7;1,458
24/09/2004;01.00.00;0,9;942;;5,3;780;83.0;915;59.0;1419;737;21,5;57,9;1,4658
24/09/2004;02.00.00;0,7;923;;4,6;744;80.0;908;64.0;1394;815;22,3;55,8;1,4828
24/09/2004;03.00.00;0,4;813;;2,0;581;;1176;;1320;627;22,7;53,8;1,4673
24/09/2004;04.00.00;0,4;851;;2,5;618;66.0;1099;52.0;1351;642;21,1;59,9;1,4789
24/09/2004;05.00.00;0,5;868;;2,8;639;109.0;1093;55.0;1367;610;20,4;63,0;1,4946
24/09/2004;06.00.00;1,3;1062;;8,4;915;232.0;792;83.0;1579;929;20,8;62,2;1,5119
24/09/2004;07.00.00;3,5;1418;;21,1;1328;535.0;546;114.0;2017;1427;21,3;61,6;1,5452
24/09/2004;08.00.00;5,5;1600;;34,0;1641;684.0;440;137.0;2430;1776;21,9;60,2;1,56
24/09/2004;09.00.00;5,6;1583;;29,4;1538;803.0;461;160.0;2214;1788;23,0;56,4;1,5614
24/09/2004;10.00.00;3,4;1338;;20,3;1305;539.0;543;138.0;1929;1521;25,1;49,5;1,5572
24/09/2004;11.00.00;3,2;1285;;18,4;1252;364.0;581;134.0;1866;1293;26,6;44,3;1,5229
24/09/2004;12.00.00;3,7;1376;;22,3;1359;422.0;530;143.0;1998;1435;26,2;46,0;1,5422
24/09/2004;13.00.00;4,6;1467;;26,9;1477;483.0;491;153.0;2114;1592;25,4;48,7;1,5594
24/09/2004;14.00.00;4,2;1442;;24,0;1403;496.0;518;145.0;2026;1551;25,6;48,3;1,558
24/09/2004;15.00.00;3,3;1358;;19,3;1277;403.0;563;123.0;1892;1429;25,7;47,8;1,5548
24/09/2004;16.00.00;2,7;1222;;14,5;1133;282.0;624;96.0;1698;1195;24,9;49,2;1,5251
24/09/2004;17.00.00;2,2;1134;;11,1;1017;268.0;724;107.0;1632;981;18,3;75,4;1,5682
24/09/2004;18.00.00;2,8;1120;;10,4;993;306.0;725;119.0;1565;962;16,3;73,9;1,3601
24/09/2004;19.00.00;2,9;1103;;10,5;997;293.0;736;109.0;1552;914;15,6;75,7;1,3345
24/09/2004;20.00.00;2,0;985;;5,8;805;240.0;895;107.0;1390;785;15,4;76,6;1,3334
24/09/2004;21.00.00;0,7;795;;2,2;596;93.0;1227;57.0;1188;482;14,0;75,4;1,1988
24/09/2004;22.00.00;0,6;787;;2,0;584;99.0;1317;60.0;1129;446;14,9;60,5;1,0213
24/09/2004;23.00.00;1,2;839;;3,8;701;55.0;1128;22.0;1156;553;15,5;50,9;0,888
25/09/2004;00.00.00;1,2;835;;3,9;705;19.0;1117;2.0;1161;592;15,6;50,0;0,8773
25/09/2004;01.00.00;1,1;837;;3,7;693;26.0;1096;7.0;1178;584;15,4;53,6;0,9326
25/09/2004;02.00.00;0,6;761;;1,7;563;26.0;1316;8.0;1106;451;15,4;53,9;0,9334
25/09/2004;03.00.00;0,3;718;;1,0;499;;1495;;1059;382;15,3;52,4;0,9017
25/09/2004;04.00.00;0,3;724;;1,0;495;42.0;1531;27.0;1071;391;15,3;53,1;0,9181
25/09/2004;05.00.00;0,3;718;;0,9;486;32.0;1531;14.0;1072;398;15,4;53,7;0,9295
25/09/2004;06.00.00;0,4;744;;1,3;525;25.0;1434;3.0;1097;430;15,5;53,3;0,9308
25/09/2004;07.00.00;0,6;782;;2,1;591;28.0;1287;9.0;1130;461;15,4;52,7;0,9178
25/09/2004;08.00.00;0,7;798;;2,5;619;41.0;1204;14.0;1138;500;15,7;51,1;0,9056
25/09/2004;09.00.00;1,0;867;;4,6;744;130.0;1067;52.0;1207;594;16,9;47,7;0,9142
25/09/2004;10.00.00;1,1;862;;4,3;729;173.0;1103;64.0;1171;603;18,2;41,9;0,8674
25/09/2004;11.00.00;1,5;915;;6,5;834;168.0;1006;66.0;1243;686;19,1;37,0;0,8104
25/09/2004;12.00.00;1,4;857;;6,0;813;51.0;1040;14.0;1183;622;19,3;34,8;0,771
25/09/2004;13.00.00;1,4;837;;6,0;812;31.0;1065;9.0;1171;624;19,8;31,2;0,7127
25/09/2004;14.00.00;1,0;805;;4,5;740;41.0;1161;12.0;1117;565;19,8;31,1;0,7104
25/09/2004;15.00.00;0,9;781;;3,9;705;41.0;1203;14.0;1068;514;20,2;28,6;0,6717
25/09/2004;16.00.00;1,1;815;;4,6;743;54.0;1183;21.0;1095;536;22,1;24,8;0,6514
25/09/2004;17.00.00;1,3;877;;6,7;844;112.0;1048;43.0;1193;669;21,1;27,7;0,6853
25/09/2004;18.00.00;1,8;926;;8,9;935;178.0;931;62.0;1262;786;20,1;30,3;0,7045
25/09/2004;19.00.00;2,4;987;;9,8;971;218.0;876;68.0;1312;891;19,5;33,0;0,7384
25/09/2004;20.00.00;2,7;1004;;10,8;1007;241.0;848;81.0;1321;926;19,3;32,3;0,7163
25/09/2004;21.00.00;1,7;897;;7,4;875;223.0;937;88.0;1227;902;18,4;33,2;0,6975
25/09/2004;22.00.00;2,2;1002;;10,3;989;279.0;840;99.0;1358;1011;17,8;36,5;0,7366
25/09/2004;23.00.00;2,8;1126;;13,8;1111;330.0;746;98.0;1473;1249;17,8;39,9;0,8035
26/09/2004;00.00.00;2,4;1067;;10,9;1013;330.0;794;97.0;1350;1133;17,0;43,0;0,8242
26/09/2004;01.00.00;2,5;1063;;11,7;1040;341.0;739;101.0;1413;1166;15,5;52,2;0,9136
26/09/2004;02.00.00;1,4;915;;7,8;893;205.0;872;90.0;1287;953;15,6;51,9;0,9135
26/09/2004;03.00.00;1,4;906;;7,7;885;;872;;1304;912;13,5;59,4;0,9176
26/09/2004;04.00.00;;844;;5,5;786;130.0;969;61.0;1226;831;13,4;59,9;0,9173
26/09/2004;05.00.00;0,9;816;;4,5;739;102.0;999;55.0;1188;793;12,5;63,2;0,9146
26/09/2004;06.00.00;0,6;768;;3,3;671;79.0;1128;46.0;1153;700;13,6;57,6;0,8941
26/09/2004;07.00.00;1,0;835;;5,4;785;148.0;989;56.0;1224;780;12,2;63,2;0,8964
26/09/2004;08.00.00;1,6;944;;8,2;908;261.0;865;83.0;1321;931;14,6;56,4;0,9319
26/09/2004;09.00.00;0,9;810;;3,0;651;107.0;1170;55.0;1117;575;19,8;38,6;0,8831
26/09/2004;10.00.00;0,9;819;;3,0;655;103.0;1222;47.0;1104;507;21,6;33,4;0,8519
26/09/2004;11.00.00;1,0;844;;3,5;680;122.0;1147;61.0;1129;518;22,0;32,2;0,8407
26/09/2004;12.00.00;1,0;846;;3,6;688;127.0;1127;58.0;1138;518;22,7;30,2;0,8217
26/09/2004;13.00.00;0,9;842;;4,0;711;110.0;1077;59.0;1160;516;22,3;30,4;0,8063
26/09/2004;14.00.00;0,9;840;;4,2;722;98.0;1048;54.0;1169;507;22,1;30,5;0,7981
26/09/2004;15.00.00;0,9;815;;3,1;657;146.0;1166;69.0;1098;490;22,1;29,5;0,7761
26/09/2004;16.00.00;0,9;838;;3,5;685;119.0;1176;54.0;1121;465;23,4;27,1;0,7681
26/09/2004;17.00.00;2,7;992;;10,3;987;234.0;823;95.0;1327;781;23,1;27,0;0,7538
26/09/2004;18.00.00;2,2;990;;7,8;891;261.0;908;99.0;1278;765;21,5;31,4;0,7943
26/09/2004;19.00.00;3,3;1066;;10,7;1004;371.0;795;127.0;1384;1006;20,3;35,5;0,833
26/09/2004;20.00.00;2,1;971;;7,3;870;266.0;911;98.0;1287;798;19,6;36,3;0,8193
26/09/2004;21.00.00;1,8;963;;7,7;887;268.0;853;112.0;1311;938;18,7;39,7;0,8482
26/09/2004;22.00.00;1,9;1010;;8,6;925;294.0;829;115.0;1351;996;18,0;42,7;0,8745
26/09/2004;23.00.00;2,3;1054;;10,0;978;303.0;768;114.0;1398;1109;17,1;47,6;0,9208
27/09/2004;00.00.00;1,9;998;;8,5;920;241.0;802;103.0;1365;1042;16,6;51,3;0,9634
27/09/2004;01.00.00;1,3;919;;5,8;802;142.0;891;81.0;1265;940;15,9;55,2;0,9881
27/09/2004;02.00.00;1,0;884;;5,0;764;110.0;921;75.0;1247;900;14,9;58,9;0,9891
27/09/2004;03.00.00;0,6;803;;2,9;648;;1079;;1178;774;14,1;61,0;0,9799
27/09/2004;04.00.00;0,6;820;;3,4;674;104.0;1024;64.0;1188;790;14,0;62,6;0,9948
27/09/2004;05.00.00;0,9;894;;5,6;794;179.0;889;71.0;1266;908;14,1;61,7;0,9844
27/09/2004;06.00.00;1,5;988;;9,0;941;361.0;801;99.0;1399;1035;14,4;60,3;0,9802
27/09/2004;07.00.00;5,5;1372;;26,9;1477;799.0;542;132.0;1973;1556;15,0;57,7;0,9778
27/09/2004;08.00.00;4,0;1209;;18,8;1262;614.0;618;135.0;1708;1392;16,9;50,3;0,958
27/09/2004;09.00.00;1,8;951;;8,2;908;275.0;873;94.0;1314;904;19,7;40,2;0,9108
27/09/2004;10.00.00;1,9;992;;9,1;943;325.0;847;103.0;1351;936;22,2;33,6;0,8886
27/09/2004;11.00.00;1,7;964;;9,2;947;327.0;862;123.0;1328;907;23,7;29,6;0,8537
27/09/2004;12.00.00;1,6;917;;8,3;910;252.0;886;95.0;1275;744;21,9;30,7;0,7961
27/09/2004;13.00.00;1,9;937;;9,1;942;226.0;852;90.0;1276;773;22,3;29,5;0,7838
27/09/2004;14.00.00;1,6;961;;9,2;949;230.0;853;99.0;1306;812;23,8;27,0;0,7845
27/09/2004;15.00.00;1,8;969;;9,6;962;244.0;829;107.0;1316;856;23,3;28,3;0,8012
27/09/2004;16.00.00;2,0;1020;;11,8;1042;251.0;788;112.0;1401;927;24,2;27,2;0,8128
27/09/2004;17.00.00;3,1;1107;;17,3;1219;346.0;683;132.0;1582;1131;25,1;25,8;0,8065
27/09/2004;18.00.00;3,9;1119;;17,8;1233;407.0;670;148.0;1539;1270;22,3;29,2;0,7773
27/09/2004;19.00.00;4,3;1173;;20,9;1322;490.0;633;158.0;1679;1365;20,8;32,5;0,7873
27/09/2004;20.00.00;3,5;1097;;14,9;1144;434.0;702;145.0;1517;1274;19,1;36,8;0,8066
27/09/2004;21.00.00;2,4;1018;;11,3;1024;345.0;758;128.0;1400;1169;18,1;39,9;0,8232
27/09/2004;22.00.00;1,5;932;;8,4;914;192.0;837;105.0;1298;1000;17,4;42,8;0,8463
27/09/2004;23.00.00;1,3;897;;6,8;849;157.0;891;90.0;1253;910;16,7;46,6;0,8793
28/09/2004;00.00.00;1,0;840;;4,9;758;148.0;994;85.0;1189;829;17,1;46,8;0,9054
28/09/2004;01.00.00;0,8;802;;3,5;680;105.0;1091;73.0;1137;756;15,3;51,9;0,8982
28/09/2004;02.00.00;0,5;765;;2,8;637;141.0;1138;74.0;1113;742;15,0;52,8;0,8929
28/09/2004;03.00.00;0,4;741;;2,1;595;;1191;;1080;686;14,4;54,5;0,8887
28/09/2004;04.00.00;0,5;748;;2,2;595;107.0;1208;61.0;1089;677;12,8;59,8;0,8801
28/09/2004;05.00.00;0,7;791;;3,9;704;166.0;1057;69.0;1154;748;11,9;62,7;0,8726
28/09/2004;06.00.00;1,2;875;;7,3;871;241.0;890;82.0;1253;890;12,1;62,6;0,8825
28/09/2004;07.00.00;2,4;1085;;15,5;1164;368.0;707;120.0;1503;1155;13,5;58,2;0,8944
28/09/2004;08.00.00;4,3;1268;;27,1;1482;498.0;550;135.0;1849;1533;14,4;55,7;0,9087
28/09/2004;09.00.00;4,1;1236;;21,3;1332;641.0;601;152.0;1683;1550;17,8;45,7;0,9224
28/09/2004;10.00.00;3,7;1274;;19,9;1294;667.0;615;177.0;1595;2236;21,0;37,2;0,9155
28/09/2004;11.00.00;3,4;1250;;19,4;1280;550.0;618;181.0;1663;2178;24,5;29,8;0,9008
28/09/2004;12.00.00;3,8;1224;;21,8;1347;483.0;602;176.0;1670;1901;26,4;26,4;0,8969
28/09/2004;13.00.00;4,1;1220;;21,7;1344;524.0;605;163.0;1676;1743;25,2;26,8;0,8451
28/09/2004;14.00.00;3,4;1166;;18,9;1265;481.0;640;174.0;1570;1502;26,1;24,8;0,8283
28/09/2004;15.00.00;2,3;1050;;13,0;1084;305.0;748;117.0;1402;1153;26,2;24,4;0,8174
28/09/2004;16.00.00;3,2;1174;;18,8;1264;396.0;670;145.0;1598;1287;28,9;21,3;0,8382
28/09/2004;17.00.00;4,8;1323;;26,8;1474;501.0;554;173.0;1854;1547;28,0;23,3;0,8681
28/09/2004;18.00.00;6,7;1432;;36,9;1706;702.0;488;204.0;2098;1842;24,7;27,9;0,8559
28/09/2004;19.00.00;7,5;1479;;39,3;1756;755.0;466;209.0;2165;1908;23,0;33,6;0,9302
28/09/2004;20.00.00;4,5;1309;;23,1;1379;524.0;555;175.0;1841;1693;20,9;45,8;1,1159
28/09/2004;21.00.00;2,1;1089;;11,6;1037;247.0;707;129.0;1480;1336;19,8;48,6;1,113
28/09/2004;22.00.00;1,5;1009;;8,3;911;196.0;788;111.0;1359;1177;19,8;47,7;1,0885
28/09/2004;23.00.00;1,1;930;;5,7;796;135.0;883;85.0;1263;977;18,6;49,1;1,0435
29/09/2004;00.00.00;1,1;929;;5,9;805;146.0;879;86.0;1270;974;17,2;53,9;1,0498
29/09/2004;01.00.00;0,9;872;;4,1;718;106.0;981;71.0;1223;872;16,3;56,8;1,047
29/09/2004;02.00.00;0,5;790;;2,2;601;70.0;1150;60.0;1157;734;17,4;53,4;1,0541
29/09/2004;03.00.00;0,4;793;;2,0;581;;1169;;1152;668;15,5;58,8;1,0309
29/09/2004;04.00.00;;789;;2,2;596;62.0;1145;48.0;1161;698;14,6;62,1;1,0236
29/09/2004;05.00.00;0,4;769;;2,0;586;60.0;1221;45.0;1134;650;17,1;52,5;1,013
29/09/2004;06.00.00;0,7;852;;4,0;713;92.0;1029;53.0;1203;749;15,2;58,3;0,9986
29/09/2004;07.00.00;2,0;1100;;13,4;1097;277.0;739;94.0;1516;1106;14,9;59,2;0,9985
29/09/2004;08.00.00;4,2;1326;;28,0;1504;600.0;510;122.0;1968;1609;15,1;59,0;1,0086
29/09/2004;09.00.00;5,2;1433;;28,6;1518;693.0;499;170.0;1973;1770;19,0;47,8;1,0434
29/09/2004;10.00.00;3,8;1310;;21,4;1334;617.0;573;174.0;1747;1633;22,4;38,8;1,04
29/09/2004;11.00.00;3,7;1304;;19,1;1272;569.0;593;191.0;1673;1583;25,4;33,3;1,0679
29/09/2004;12.00.00;3,4;1286;;19,6;1286;409.0;593;179.0;1728;1449;27,2;30,4;1,081
29/09/2004;13.00.00;3,1;1217;;15,8;1175;335.0;621;148.0;1644;1451;25,5;34,8;1,1152
29/09/2004;14.00.00;2,4;1104;;13,5;1099;290.0;698;129.0;1483;1147;26,4;28,5;0,9658
29/09/2004;15.00.00;2,8;1143;;15,9;1176;312.0;677;148.0;1551;1108;27,7;25,1;0,9158
29/09/2004;16.00.00;3,6;1205;;19,9;1295;440.0;626;184.0;1613;1267;28,6;23,2;0,8917
29/09/2004;17.00.00;4,0;1276;;21,6;1340;450.0;597;188.0;1677;1303;27,2;26,3;0,9317
29/09/2004;18.00.00;5,6;1440;;31,0;1573;578.0;491;204.0;1997;1643;25,3;33,0;1,0473
29/09/2004;19.00.00;6,3;1467;;34,1;1643;615.0;467;201.0;2088;1749;23,2;36,9;1,0346
29/09/2004;20.00.00;4,7;1339;;22,8;1373;536.0;541;165.0;1797;1585;21,6;43,3;1,1019
29/09/2004;21.00.00;1,9;1108;;12,3;1061;238.0;685;133.0;1454;1315;21,1;44,8;1,1088
29/09/2004;22.00.00;1,9;1116;;10,9;1012;249.0;699;125.0;1445;1290;19,7;49,3;1,1148
29/09/2004;23.00.00;1,2;981;;7,1;860;150.0;812;101.0;1298;1059;20,3;47,8;1,1281
30/09/2004;00.00.00;0,9;947;;5,7;798;108.0;869;79.0;1276;943;19,4;50,3;1,1201
30/09/2004;01.00.00;;939;;5,3;776;;879;;1259;913;18,3;53,1;1,1056
30/09/2004;02.00.00;;862;;2,9;644;;1030;;1173;720;17,5;56,1;1,1103
30/09/2004;03.00.00;;827;;1,9;577;;1138;;1143;640;19,2;50,3;1,1087
30/09/2004;04.00.00;;879;;2,4;611;;1036;;1189;779;16,6;59,6;1,117
30/09/2004;05.00.00;;911;;4,0;710;;932;;1226;850;17,5;57,1;1,1311
30/09/2004;06.00.00;;1051;;8,1;901;;778;;1379;1020;17,6;57,6;1,1471
30/09/2004;07.00.00;;1496;;24,8;1425;;520;;1946;1605;18,0;57,0;1,1665
30/09/2004;08.00.00;;1610;;36,3;1692;;436;;2197;1866;18,5;55,9;1,1779
30/09/2004;09.00.00;;1428;;20,9;1321;;544;;1779;1621;18,6;57,2;1,2146
30/09/2004;10.00.00;;1459;;22,2;1356;;525;;1795;1712;20,2;53,0;1,2407
30/09/2004;11.00.00;;1486;;23,5;1390;;504;;1835;1770;21,3;50,1;1,2539
30/09/2004;12.00.00;1,7;1158;;10,8;1008;;695;;1489;1175;24,6;42,8;1,3053
30/09/2004;13.00.00;1,7;1200;;11,2;1021;223.0;678;101.0;1510;1157;24,6;44,1;1,3477
30/09/2004;14.00.00;2,2;1290;;15,1;1151;267.0;613;113.0;1638;1219;25,6;43,4;1,4049
30/09/2004;15.00.00;2,8;1366;;17,4;1223;308.0;578;121.0;1744;1288;26,1;42,6;1,4172
30/09/2004;16.00.00;3,9;1505;;23,4;1388;422.0;516;146.0;1978;1503;25,8;44,8;1,4644
30/09/2004;17.00.00;6,5;1728;;35,9;1683;623.0;419;188.0;2365;1861;25,4;47,9;1,5346
30/09/2004;18.00.00;6,3;1673;;34,0;1643;572.0;436;182.0;2259;1781;24,6;50,0;1,5241
30/09/2004;19.00.00;5,7;1636;;30,1;1553;514.0;449;166.0;2130;1745;23,6;54,4;1,5687
30/09/2004;20.00.00;4,4;1468;;20,0;1296;414.0;529;142.0;1854;1590;22,6;59,5;1,6155
30/09/2004;21.00.00;1,6;1180;;10,5;997;143.0;677;84.0;1549;1127;22,1;61,3;1,6133
30/09/2004;22.00.00;1,5;1138;;9,0;938;147.0;700;87.0;1500;1098;22,1;61,3;1,6053
30/09/2004;23.00.00;1,7;1192;;10,7;1004;159.0;665;91.0;1577;1176;21,1;64,7;1,5956
01/10/2004;00.00.00;1,9;1176;;10,4;993;206.0;659;91.0;1572;1178;20,3;66,4;1,5591
01/10/2004;01.00.00;1,6;1137;;9,7;967;140.0;687;74.0;1557;1091;19,4;69,3;1,5418
01/10/2004;02.00.00;1,3;1035;;6,9;851;132.0;764;69.0;1465;1002;19,0;70,8;1,5417
01/10/2004;03.00.00;0,8;943;;4,0;709;;893;;1348;876;20,2;65,8;1,5442
01/10/2004;04.00.00;0,6;904;;3,0;655;81.0;968;54.0;1326;824;19,8;67,2;1,5322
01/10/2004;05.00.00;0,7;966;;4,3;726;120.0;872;60.0;1371;892;19,0;70,3;1,5308
01/10/2004;06.00.00;1,6;1124;;9,8;972;279.0;674;69.0;1568;1092;18,8;71,8;1,5372
01/10/2004;07.00.00;2,9;1348;;17,2;1217;392.0;559;91.0;1816;1413;20,2;66,3;1,555
01/10/2004;08.00.00;4,1;1499;;27,9;1501;433.0;469;97.0;2130;1565;20,8;64,3;1,563
01/10/2004;09.00.00;3,7;1427;;20,5;1311;531.0;503;114.0;1900;1594;22,3;59,3;1,5705
01/10/2004;10.00.00;3,6;1473;;21,2;1330;619.0;497;129.0;1908;1677;23,2;56,6;1,5929
01/10/2004;11.00.00;3,4;1440;;19,9;1294;522.0;506;137.0;1879;1616;23,8;54,7;1,587
01/10/2004;12.00.00;3,7;1474;;21,1;1326;505.0;485;134.0;1943;1610;23,5;56,2;1,6048
01/10/2004;13.00.00;4,1;1485;;22,3;1359;465.0;477;132.0;2005;1614;23,9;54,4;1,5963
01/10/2004;15.00.00;2,4;1306;;12,9;1079;278.0;603;105.0;1668;1286;25,4;47,4;1,517
01/10/2004;16.00.00;3,4;1464;;18,4;1251;372.0;530;136.0;1853;1487;26,4;45,4;1,54
01/10/2004;17.00.00;5,6;1629;;26,5;1466;540.0;458;169.0;2130;1703;25,8;46,9;1,5375
01/10/2004;18.00.00;;1629;;29,4;1536;;435;;2205;1773;25,3;49,6;1,5805
01/10/2004;19.00.00;;1707;;33,7;1637;;411;;2338;1848;24,2;54,3;1,6117
01/10/2004;20.00.00;;1424;;19,9;1293;;524;;1902;1550;22,8;58,1;1,5951
01/10/2004;21.00.00;;1297;;13,5;1100;;598;;1710;1350;21,5;63,2;1,5993
01/10/2004;22.00.00;;1214;;11,2;1022;;645;;1592;1235;21,3;63,0;1,5798
01/10/2004;23.00.00;;1160;;9,1;944;;686;;1523;1162;20,8;64,1;1,554
02/10/2004;00.00.00;;1232;;10,9;1012;;642;;1595;1211;20,6;64,0;1,5346
02/10/2004;01.00.00;;1134;;8,4;914;;699;;1512;1097;20,6;63,4;1,519
02/10/2004;02.00.00;;1071;;7,1;860;;742;;1500;1021;20,4;64,4;1,522
02/10/2004;03.00.00;;968;;4,3;730;;858;;1388;913;21,3;61,0;1,529
02/10/2004;04.00.00;;994;;4,0;711;;867;;1384;909;20,5;64,0;1,5247
02/10/2004;05.00.00;;1046;;5,8;804;;774;;1458;983;20,3;65,3;1,5321
02/10/2004;06.00.00;;1066;;6,3;827;;751;;1479;1024;20,1;65,9;1,5321
02/10/2004;07.00.00;;1277;;12,3;1061;;612;;1691;1243;20,2;65,6;1,5368
02/10/2004;08.00.00;;1290;;13,3;1093;;592;;1677;1253;21,1;62,8;1,5481
02/10/2004;09.00.00;;1268;;12,5;1066;;608;;1665;1240;22,5;57,5;1,5518
02/10/2004;10.00.00;;1243;;10,5;997;;648;;1587;1155;24,2;51,9;1,5426
02/10/2004;11.00.00;;1300;;12,1;1053;;614;;1650;1193;25,2;48,9;1,5437
02/10/2004;12.00.00;;1278;;12,1;1053;;630;;1641;1153;25,8;47,8;1,5662
02/10/2004;13.00.00;;1249;;11,2;1023;;639;;1640;1034;25,7;49,2;1,5988
02/10/2004;14.00.00;;1145;;7,2;867;;739;;1499;870;25,8;49,6;1,6213
02/10/2004;15.00.00;;1199;;8,7;928;;704;;1533;890;25,7;48,8;1,5913
02/10/2004;16.00.00;;1236;;9,6;962;;690;;1589;946;26,5;45,9;1,5626
02/10/2004;17.00.00;;1289;;11,6;1037;;638;;1648;1033;25,4;48,9;1,565
02/10/2004;18.00.00;;1299;;12,7;1072;;617;;1688;1107;24,4;52,5;1,583
02/10/2004;19.00.00;;1506;;20,7;1315;;512;;1954;1395;23,9;54,6;1,5936
02/10/2004;20.00.00;;1432;;17,8;1234;;553;;1849;1342;22,9;57,9;1,5958
02/10/2004;21.00.00;;1193;;11,2;1021;;666;;1633;1152;22,1;61,1;1,6012
02/10/2004;22.00.00;;1188;;10,8;1007;;668;;1577;1128;20,8;65,6;1,5898
02/10/2004;23.00.00;;1162;;9,4;953;;691;;1526;1104;21,7;60,8;1,563
03/10/2004;00.00.00;;1106;;8,5;921;;720;;1506;1055;21,1;62,8;1,5505
03/10/2004;01.00.00;;1037;;6,5;836;;788;;1467;904;20,7;63,2;1,524
03/10/2004;02.00.00;;982;;5,1;768;;850;;1416;835;21,2;61,5;1,5241
03/10/2004;03.00.00;;944;;4,5;740;;881;;1412;781;20,3;64,6;1,518
03/10/2004;04.00.00;;929;;3,9;703;;908;;1391;761;20,2;64,4;1,5035
03/10/2004;05.00.00;;906;;3,3;672;;948;;1377;742;20,1;65,3;1,5153
03/10/2004;06.00.00;;907;;3,2;665;;972;;1370;779;19,9;66,0;1,5141
